Latitude (decimal degrees):	51.297
Longitude (decimal degrees):	5.105
Elevation (m):	27
Radiation database:	PVGIS-SARAH3


Slope: 38 deg. (optimum)
Azimuth: -5 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	2307.0
System losses (%):	25.0
time,P,G(i),H_sun,T2m,WS10m,Int
20220420:1010,1537546.29,1014.85,46.41,14.22,3.38,0.0
20220420:1110,1631325.84,1085.99,49.83,14.99,3.93,0.0
20220420:1210,1594967.52,1061.98,49.69,15.66,3.86,0.0
20220420:1310,1439337.3,943.52,46.03,16.22,3.72,0.0
20220420:1410,1241096.79,796.34,39.67,16.93,3.93,0.0
20220420:1510,906281.88,571.73,31.61,17.26,4.07,0.0
20220420:1610,501864.78,332.37,22.63,16.78,4.0,0.0
20220420:1710,119987.07,112.48,13.3,15.87,3.52,0.0
20220420:1810,9527.91,15.33,4.02,14.98,3.45,0.0
20220420:1910,0.0,0.0,0.0,13.64,2.9,0.0
20220420:2010,0.0,0.0,0.0,12.51,3.38,0.0
20220420:2110,0.0,0.0,0.0,11.75,3.45,0.0
20220420:2210,0.0,0.0,0.0,10.94,3.17,0.0
20220420:2310,0.0,0.0,0.0,10.19,3.1,0.0
20220421:0010,0.0,0.0,0.0,9.56,2.97,0.0
20220421:0110,0.0,0.0,0.0,8.84,2.62,0.0
20220421:0210,0.0,0.0,0.0,8.17,2.55,0.0
20220421:0310,0.0,0.0,0.0,7.63,2.62,0.0
20220421:0410,0.0,0.0,0.0,7.2,2.62,0.0
20220421:0510,20070.9,23.0,5.0,6.91,2.69,0.0
20220421:0610,269895.93,195.44,14.3,7.77,2.21,0.0
20220421:0710,694845.33,431.77,23.63,10.1,2.34,0.0
20220421:0810,1061935.17,663.5,32.57,11.97,2.62,0.0
20220421:0910,1338705.96,858.35,40.54,13.55,3.31,0.0
20220421:1010,1546243.68,1017.03,46.75,14.67,3.79,0.0
20220421:1110,1590399.66,1055.49,50.18,15.57,4.0,0.0
20220421:1210,1580433.42,1051.0,50.02,16.37,4.07,0.0
20220421:1310,1417720.71,922.74,46.33,16.95,4.34,0.0
20220421:1410,1129184.22,714.52,39.94,17.33,4.69,0.0
20220421:1510,659525.16,411.94,31.86,17.26,5.03,0.0
20220421:1610,501864.78,330.73,22.87,16.56,5.1,0.0
20220421:1710,133667.58,106.3,13.52,15.57,4.62,0.0
20220421:1810,10542.99,16.19,4.25,14.8,4.28,0.0
20220421:1910,0.0,0.0,0.0,14.34,4.0,0.0
20220421:2010,0.0,0.0,0.0,13.25,3.72,0.0
20220421:2110,0.0,0.0,0.0,12.38,3.52,0.0
20220421:2210,0.0,0.0,0.0,11.78,3.59,0.0
20220421:2310,0.0,0.0,0.0,11.19,3.59,0.0
20220422:0010,0.0,0.0,0.0,10.7,3.52,0.0
20220422:0110,0.0,0.0,0.0,9.92,3.45,0.0
20220422:0210,0.0,0.0,0.0,9.27,3.45,0.0
20220422:0310,0.0,0.0,0.0,8.63,3.38,0.0
20220422:0410,0.0,0.0,0.0,8.33,3.38,0.0
20220422:0510,17579.34,21.3,5.3,8.5,3.45,0.0
20220422:0610,247333.47,175.85,14.59,9.18,3.59,0.0
20220422:0710,686147.94,421.39,23.92,10.5,4.55,0.0
20220422:0810,885864.93,536.44,32.87,11.67,5.17,0.0
20220422:0910,1207022.4,746.93,40.86,12.72,5.1,0.0
20220422:1010,199786.2,134.18,47.08,13.34,5.17,0.0
20220422:1110,179115.48,122.32,50.52,13.7,4.9,0.0
20220422:1210,326763.48,209.03,50.35,14.1,4.69,0.0
20220422:1310,477664.35,298.35,46.63,14.53,4.62,0.0
20220422:1410,469589.85,293.64,40.2,14.7,4.41,0.0
20220422:1510,567360.51,352.3,32.1,14.69,4.28,0.0
20220422:1610,481240.2,313.99,23.1,14.52,4.0,0.0
20220422:1710,136505.19,108.08,13.75,14.3,3.72,0.0
20220422:1810,10612.2,16.19,4.48,13.84,3.66,0.0
20220422:1910,0.0,0.0,0.0,13.47,3.93,0.0
20220422:2010,0.0,0.0,0.0,12.94,3.93,0.0
20220422:2110,0.0,0.0,0.0,12.6,4.14,0.0
20220422:2210,0.0,0.0,0.0,12.21,4.14,0.0
20220422:2310,0.0,0.0,0.0,11.85,4.0,0.0
20220423:0010,0.0,0.0,0.0,11.21,3.79,0.0
20220423:0110,0.0,0.0,0.0,10.42,3.79,0.0
20220423:0210,0.0,0.0,0.0,9.82,3.79,0.0
20220423:0310,0.0,0.0,0.0,9.23,3.72,0.0
20220423:0410,0.0,0.0,0.0,8.82,3.79,0.0
20220423:0510,19909.41,23.0,5.59,8.56,3.86,0.0
20220423:0610,263459.4,188.25,14.88,9.42,3.72,0.0
20220423:0710,679388.43,418.72,24.21,11.35,4.55,0.0
20220423:0810,1048923.69,643.77,33.17,12.95,4.97,0.0
20220423:0910,1234706.4,772.88,41.18,14.54,5.1,0.0
20220423:1010,1503033.57,967.22,47.42,16.3,5.72,0.0
20220423:1110,1398457.26,897.85,50.86,17.12,5.72,0.0
20220423:1210,1282253.67,818.97,50.68,17.67,5.59,0.0
20220423:1310,996370.23,625.35,46.92,17.85,5.52,0.0
20220423:1410,931635.81,582.86,40.47,17.86,5.31,0.0
20220423:1510,684025.5,427.52,32.34,17.83,5.45,0.0
20220423:1610,414475.62,271.5,23.32,17.54,5.45,0.0
20220423:1710,138350.79,110.32,13.98,16.71,5.1,0.0
20220423:1810,830.52,6.82,4.71,15.73,4.48,0.0
20220423:1910,0.0,0.0,0.0,14.99,3.31,0.0
20220423:2010,0.0,0.0,0.0,14.08,2.83,0.0
20220423:2110,0.0,0.0,0.0,13.43,3.52,0.0
20220423:2210,0.0,0.0,0.0,12.83,4.28,0.0
20220423:2310,0.0,0.0,0.0,12.51,4.07,0.0
20220424:0010,0.0,0.0,0.0,11.89,3.72,0.0
20220424:0110,0.0,0.0,0.0,11.29,3.52,0.0
20220424:0210,0.0,0.0,0.0,10.78,3.52,0.0
20220424:0310,0.0,0.0,0.0,10.06,3.72,0.0
20220424:0410,0.0,0.0,0.0,9.51,3.79,0.0
20220424:0510,27038.04,28.11,5.88,9.08,3.72,0.0
20220424:0610,287705.97,207.52,15.16,9.62,3.38,0.0
20220424:0710,720176.19,442.7,24.5,10.62,4.48,0.0
20220424:0810,1100646.63,674.87,33.47,11.84,4.76,0.0
20220424:0910,1374441.39,867.95,41.49,13.36,4.69,0.0
20220424:1010,1569290.61,1020.96,47.74,14.85,4.76,0.0
20220424:1110,1582994.19,1037.51,51.19,16.1,4.97,0.0
20220424:1210,1327355.52,850.54,51.0,17.06,5.31,0.0
20220424:1310,835618.47,521.91,47.21,17.34,5.1,0.0
20220424:1410,950968.47,596.17,40.73,17.12,4.62,0.0
20220424:1510,434731.08,275.55,32.58,16.61,4.28,0.0
20220424:1610,179715.3,124.22,23.55,16.16,3.93,0.0
20220424:1710,138512.28,116.9,14.2,15.47,3.86,0.0
20220424:1810,15872.16,20.45,4.94,14.5,3.59,0.0
20220424:1910,0.0,0.0,0.0,13.46,3.59,0.0
20220424:2010,0.0,0.0,0.0,12.4,3.72,0.0
20220424:2110,0.0,0.0,0.0,11.32,3.45,0.0
20220424:2210,0.0,0.0,0.0,10.32,3.17,0.0
20220424:2310,0.0,0.0,0.0,9.42,2.9,0.0
20220425:0010,0.0,0.0,0.0,8.53,2.62,0.0
20220425:0110,0.0,0.0,0.0,7.66,2.41,0.0
20220425:0210,0.0,0.0,0.0,6.96,2.28,0.0
20220425:0310,0.0,0.0,0.0,6.34,2.14,0.0
20220425:0410,0.0,0.0,0.0,5.83,2.07,0.0
20220425:0510,30014.07,29.82,6.17,5.68,1.86,0.0
20220425:0610,87066.18,65.72,15.44,6.75,1.79,0.0
20220425:0710,411130.47,255.04,24.78,8.47,2.0,0.0
20220425:0810,295665.12,187.61,33.76,8.93,2.07,0.0
20220425:0910,111612.66,81.24,41.79,9.75,1.79,0.0
20220425:1010,126285.18,90.37,48.07,10.88,1.72,0.0
20220425:1110,130068.66,93.11,51.52,12.18,1.66,0.0
20220425:1210,172586.67,118.67,51.31,12.98,1.79,0.0
20220425:1310,422596.26,266.65,47.5,13.28,2.14,0.0
20220425:1410,486454.02,304.88,40.98,13.83,2.48,0.0
20220425:1510,381831.57,242.42,32.81,13.8,2.41,0.0
20220425:1610,449680.44,290.43,23.77,12.77,2.83,0.0
20220425:1710,126192.9,92.84,14.42,11.72,2.55,0.0
20220425:1810,9735.54,15.33,5.17,11.23,2.62,0.0
20220425:1910,0.0,0.0,0.0,9.83,2.07,0.0
20220425:2010,0.0,0.0,0.0,8.92,2.07,0.0
20220425:2110,0.0,0.0,0.0,8.42,2.0,0.0
20220425:2210,0.0,0.0,0.0,8.16,2.0,0.0
20220425:2310,0.0,0.0,0.0,8.07,2.28,0.0
20220426:0010,0.0,0.0,0.0,8.03,2.62,0.0
20220426:0110,0.0,0.0,0.0,7.83,2.97,0.0
20220426:0210,0.0,0.0,0.0,7.54,2.97,0.0
20220426:0310,0.0,0.0,0.0,7.24,2.76,0.0
20220426:0410,0.0,0.0,0.0,6.86,2.76,0.0
20220426:0510,15503.04,19.59,6.45,6.5,2.76,0.0
20220426:0610,70455.78,55.68,15.72,6.9,2.76,0.0
20220426:0710,385730.4,238.02,25.06,7.49,3.17,0.0
20220426:0810,988734.06,596.8,34.04,8.52,3.93,0.0
20220426:0910,676320.12,409.28,42.09,10.03,4.07,0.0
20220426:1010,1383853.95,876.21,48.39,11.34,3.93,0.0
20220426:1110,1521328.08,985.36,51.85,12.92,4.07,0.0
20220426:1210,1568067.9,1025.14,51.63,14.12,4.21,0.0
20220426:1310,1373979.99,882.26,47.78,14.58,4.07,0.0
20220426:1410,463614.72,290.24,41.24,14.4,4.0,0.0
20220426:1510,428248.41,268.8,33.05,14.1,4.07,0.0
20220426:1610,508232.1,330.62,24.0,13.61,4.14,0.0
20220426:1710,131522.07,119.02,14.64,12.76,4.0,0.0
20220426:1810,21847.29,24.71,5.4,11.82,3.52,0.0
20220426:1910,0.0,0.0,0.0,10.42,3.17,0.0
20220426:2010,0.0,0.0,0.0,9.57,3.1,0.0
20220426:2110,0.0,0.0,0.0,8.7,2.69,0.0
20220426:2210,0.0,0.0,0.0,7.78,2.34,0.0
20220426:2310,0.0,0.0,0.0,7.36,2.21,0.0
20220427:0010,0.0,0.0,0.0,6.77,2.0,0.0
20220427:0110,0.0,0.0,0.0,6.13,1.72,0.0
20220427:0210,0.0,0.0,0.0,5.2,1.52,0.0
20220427:0310,0.0,0.0,0.0,4.24,1.52,0.0
20220427:0410,0.0,0.0,0.0,3.49,1.59,0.0
20220427:0510,32990.1,31.52,6.72,3.14,1.66,0.0
20220427:0610,304570.14,214.71,15.99,5.62,1.45,0.0
20220427:0710,726382.02,449.65,25.34,8.23,1.59,0.0
20220427:0810,1084059.3,678.16,34.33,9.96,1.86,0.0
20220427:0910,1343204.61,868.72,42.39,11.52,2.14,0.0
20220427:1010,0.0,0.0,0.0,12.89,1.66,0.0
20220427:1110,1491498.57,1034.35,52.17,14.01,1.03,0.0
20220427:1210,1367174.34,933.05,51.94,14.66,0.97,0.0
20220427:1310,935926.83,603.14,48.07,15.25,1.1,0.0
20220427:1410,1096517.1,714.95,41.49,15.48,1.31,0.0
20220427:1510,753535.41,478.37,33.28,15.46,1.52,0.0
20220427:1610,511508.04,339.73,24.22,15.31,1.72,0.0
20220427:1710,132375.66,121.55,14.86,15.07,2.0,0.0
20220427:1810,26322.87,28.11,5.62,13.87,2.41,0.0
20220427:1910,0.0,0.0,0.0,11.57,3.38,0.0
20220427:2010,0.0,0.0,0.0,10.14,3.31,0.0
20220427:2110,0.0,0.0,0.0,9.08,3.1,0.0
20220427:2210,0.0,0.0,0.0,8.27,2.83,0.0
20220427:2310,0.0,0.0,0.0,7.58,2.48,0.0
20220428:0010,0.0,0.0,0.0,6.89,2.21,0.0
20220428:0110,0.0,0.0,0.0,6.25,2.14,0.0
20220428:0210,0.0,0.0,0.0,5.65,2.21,0.0
20220428:0310,0.0,0.0,0.0,5.14,2.21,0.0
20220428:0410,0.0,0.0,0.0,4.78,2.14,0.0
20220428:0510,35320.17,33.23,6.99,4.65,2.07,0.0
20220428:0610,305769.78,215.1,16.26,6.5,2.0,0.0
20220428:0710,736994.22,454.88,25.61,8.52,2.14,0.0
20220428:0810,1096470.96,684.5,34.6,10.7,2.41,0.0
20220428:0910,1352963.22,870.69,42.68,12.49,2.83,0.0
20220428:1010,1537938.48,1025.63,49.01,13.81,2.76,0.0
20220428:1110,1572358.92,1066.23,52.49,14.95,2.62,0.0
20220428:1210,1529402.58,1042.67,52.25,15.9,2.34,0.0
20220428:1310,1419958.5,954.07,48.34,16.56,2.34,0.0
20220428:1410,1201577.88,783.95,41.74,16.84,2.41,0.0
20220428:1510,912626.13,583.1,33.51,16.83,2.48,0.0
20220428:1610,419158.83,274.9,24.44,16.47,2.55,0.0
20220428:1710,148616.94,110.79,15.08,15.78,2.69,0.0
20220428:1810,16956.45,21.3,5.85,14.77,2.34,0.0
20220428:1910,0.0,0.0,0.0,13.2,2.34,0.0
20220428:2010,0.0,0.0,0.0,11.8,2.28,0.0
20220428:2110,0.0,0.0,0.0,10.69,2.34,0.0
20220428:2210,0.0,0.0,0.0,9.72,2.34,0.0
20220428:2310,0.0,0.0,0.0,8.9,2.41,0.0
20220429:0010,0.0,0.0,0.0,8.26,2.34,0.0
20220429:0110,0.0,0.0,0.0,7.63,2.28,0.0
20220429:0210,0.0,0.0,0.0,7.28,2.21,0.0
20220429:0310,0.0,0.0,0.0,6.95,2.21,0.0
20220429:0410,0.0,0.0,0.0,6.42,2.14,0.0
20220429:0510,8005.29,13.63,7.26,6.3,2.0,0.0
20220429:0610,59958.93,49.29,16.52,7.17,2.0,0.0
20220429:0710,460246.5,283.96,25.87,8.62,2.21,0.0
20220429:0810,467282.85,288.22,34.88,9.93,2.14,0.0
20220429:0910,183567.99,124.14,42.97,11.22,2.14,0.0
20220429:1010,189866.1,128.71,49.31,12.84,2.14,0.0
20220429:1110,346719.03,221.81,52.81,13.86,2.55,0.0
20220429:1210,372465.15,237.8,52.55,14.63,2.69,0.0
20220429:1310,653019.42,409.42,48.62,15.23,2.62,0.0
20220429:1410,672213.66,422.19,41.99,15.82,2.55,0.0
20220429:1510,462392.01,292.1,33.73,15.47,2.97,0.0
20220429:1610,267704.28,176.2,24.65,14.76,3.72,0.0
20220429:1710,123539.85,90.77,15.29,13.87,4.07,0.0
20220429:1810,27684.0,28.97,6.07,12.82,3.66,0.0
20220429:1910,0.0,0.0,0.0,11.56,2.97,0.0
20220429:2010,0.0,0.0,0.0,11.14,3.31,0.0
20220429:2110,0.0,0.0,0.0,10.47,3.38,0.0
20220429:2210,0.0,0.0,0.0,9.7,3.24,0.0
20220429:2310,0.0,0.0,0.0,8.92,3.31,0.0
20220430:0010,0.0,0.0,0.0,7.9,3.31,0.0
20220430:0110,0.0,0.0,0.0,7.13,3.17,0.0
20220430:0210,0.0,0.0,0.0,6.45,2.9,0.0
20220430:0310,0.0,0.0,0.0,5.86,2.62,0.0
20220430:0410,0.0,0.0,0.0,5.24,2.34,0.0
20220430:0510,47662.62,41.34,7.52,4.89,2.07,0.0
20220430:0610,316774.17,221.83,16.78,6.19,1.93,0.0
20220430:0710,746199.15,455.89,26.13,7.42,2.76,0.0
20220430:0810,800159.88,484.97,35.14,8.56,2.62,0.0
20220430:0910,747514.14,455.43,43.25,9.45,2.55,0.0
20220430:1010,382985.07,239.65,49.62,10.55,2.69,0.0
20220430:1110,450603.24,280.43,53.12,11.45,2.83,0.0
20220430:1210,680195.88,419.38,52.85,11.63,2.69,0.0
20220430:1310,283414.95,182.56,48.89,11.68,2.55,0.0
20220430:1410,335553.15,213.38,42.23,12.06,2.55,0.0
20220430:1510,419251.11,262.47,33.96,12.13,2.69,0.0
20220430:1610,333938.25,214.34,24.87,11.74,2.76,0.0
20220430:1710,158098.71,114.49,15.51,11.35,2.76,0.0
20220430:1810,32943.96,32.37,6.29,10.79,2.55,0.0
20220430:1910,0.0,0.0,0.0,10.04,2.07,0.0
20220430:2010,0.0,0.0,0.0,9.38,1.86,0.0
20220430:2110,0.0,0.0,0.0,8.79,1.72,0.0
20220430:2210,0.0,0.0,0.0,8.08,1.59,0.0
20220430:2310,0.0,0.0,0.0,7.51,1.52,0.0
20220501:0010,0.0,0.0,0.0,6.96,1.52,0.0
20220501:0110,0.0,0.0,0.0,6.37,1.45,0.0
20220501:0210,0.0,0.0,0.0,5.83,1.38,0.0
20220501:0310,0.0,0.0,0.0,5.53,1.38,0.0
20220501:0410,0.0,0.0,0.0,4.93,1.38,0.0
20220501:0510,33612.99,33.22,7.78,4.89,1.24,0.0
20220501:0610,310775.97,216.77,17.03,6.78,0.97,0.0
20220501:0710,695375.94,432.42,26.38,8.85,1.1,0.0
20220501:0810,776582.34,478.56,35.41,9.69,1.31,0.0
20220501:0910,563069.49,348.45,43.53,11.13,1.72,0.0
20220501:1010,691777.02,432.07,49.91,11.87,1.1,0.0
20220501:1110,847891.71,541.42,53.42,12.57,0.34,0.0
20220501:1210,1146117.6,760.71,53.14,13.23,0.34,0.0
20220501:1310,1067541.18,696.81,49.16,13.73,0.69,0.0
20220501:1410,745876.17,471.2,42.47,14.0,1.03,0.0
20220501:1510,663585.48,418.12,34.18,14.14,1.31,0.0
20220501:1610,269572.95,177.76,25.08,14.21,1.59,0.0
20220501:1710,159713.61,127.47,15.72,13.97,1.72,0.0
20220501:1810,31213.71,31.52,6.51,13.41,1.59,0.0
20220501:1910,0.0,0.0,0.0,12.4,1.24,0.0
20220501:2010,0.0,0.0,0.0,11.31,1.45,0.0
20220501:2110,0.0,0.0,0.0,9.81,1.72,0.0
20220501:2210,0.0,0.0,0.0,8.73,1.66,0.0
20220501:2310,0.0,0.0,0.0,7.5,1.66,0.0
20220502:0010,0.0,0.0,0.0,6.45,1.59,0.0
20220502:0110,0.0,0.0,0.0,5.78,1.59,0.0
20220502:0210,0.0,0.0,0.0,5.46,1.52,0.0
20220502:0310,0.0,0.0,0.0,4.92,1.59,0.0
20220502:0410,0.0,0.0,0.0,4.53,1.66,0.0
20220502:0510,32920.89,33.49,8.03,4.95,1.66,0.0
20220502:0610,323741.31,228.22,17.28,7.39,1.31,0.0
20220502:0710,739670.34,461.84,26.63,9.92,1.52,0.0
20220502:0810,1080575.73,685.39,35.67,12.21,1.72,0.0
20220502:0910,1325855.97,862.7,43.81,14.21,2.55,0.0
20220502:1010,1482293.64,996.92,50.2,15.36,2.41,0.0
20220502:1110,1529010.39,1054.57,53.72,16.4,2.0,0.0
20220502:1210,1472188.98,1017.59,53.44,17.19,1.72,0.0
20220502:1310,1349318.16,914.52,49.43,17.51,1.72,0.0
20220502:1410,1155807.0,761.45,42.71,17.9,1.86,0.0
20220502:1510,871007.85,560.95,34.4,17.93,2.0,0.0
20220502:1610,506409.57,337.96,25.29,17.51,2.48,0.0
20220502:1710,142318.83,127.11,15.93,17.14,2.83,0.0
20220502:1810,31998.09,32.37,6.72,16.11,2.83,0.0
20220502:1910,0.0,0.0,0.0,14.52,3.72,0.0
20220502:2010,0.0,0.0,0.0,13.11,3.45,0.0
20220502:2110,0.0,0.0,0.0,11.92,3.1,0.0
20220502:2210,0.0,0.0,0.0,11.01,2.9,0.0
20220502:2310,0.0,0.0,0.0,10.26,2.62,0.0
20220503:0010,0.0,0.0,0.0,9.69,2.34,0.0
20220503:0110,0.0,0.0,0.0,9.31,2.14,0.0
20220503:0210,0.0,0.0,0.0,8.64,2.21,0.0
20220503:0310,0.0,0.0,0.0,8.12,2.28,0.0
20220503:0410,0.0,0.0,0.0,7.53,2.28,0.0
20220503:0510,40695.48,39.06,8.28,7.49,2.07,0.0
20220503:0610,308768.88,215.32,17.52,8.58,1.86,0.0
20220503:0710,727927.71,453.17,26.88,10.24,1.93,0.0
20220503:0810,1059858.87,667.15,35.92,12.07,2.07,0.0
20220503:0910,1315659.03,854.72,44.07,13.55,2.34,0.0
20220503:1010,1484715.99,994.18,50.49,14.84,2.48,0.0
20220503:1110,1409161.74,943.48,54.02,15.95,2.41,0.0
20220503:1210,933273.78,599.72,53.72,16.96,2.14,0.0
20220503:1310,484054.74,309.09,49.69,17.18,2.21,0.0
20220503:1410,649628.13,411.49,42.95,17.4,2.48,0.0
20220503:1510,808995.69,513.86,34.62,17.17,2.69,0.0
20220503:1610,484123.95,319.38,25.5,16.76,2.9,0.0
20220503:1710,157152.84,129.41,16.14,15.83,3.17,0.0
20220503:1810,37188.84,35.78,6.94,14.88,3.31,0.0
20220503:1910,0.0,0.0,0.0,12.77,3.17,0.0
20220503:2010,0.0,0.0,0.0,11.61,2.69,0.0
20220503:2110,0.0,0.0,0.0,10.75,2.28,0.0
20220503:2210,0.0,0.0,0.0,10.16,2.07,0.0
20220503:2310,0.0,0.0,0.0,9.7,1.86,0.0
20220504:0010,0.0,0.0,0.0,9.4,1.86,0.0
20220504:0110,0.0,0.0,0.0,9.14,1.79,0.0
20220504:0210,0.0,0.0,0.0,8.96,1.79,0.0
20220504:0310,0.0,0.0,0.0,8.59,1.79,0.0
20220504:0410,0.0,0.0,0.0,8.21,1.72,0.0
20220504:0510,58390.17,49.57,8.52,7.96,1.66,0.0
20220504:0610,313521.3,217.86,17.76,8.75,1.86,0.0
20220504:0710,705734.37,439.15,27.12,9.36,1.31,0.0
20220504:0810,991548.6,625.42,36.17,10.75,1.03,0.0
20220504:0910,1296787.77,857.08,44.34,12.35,1.03,0.0
20220504:1010,1454125.17,995.09,50.77,13.62,1.1,0.0
20220504:1110,1517175.48,1052.53,54.31,14.96,1.38,0.0
20220504:1210,1495512.75,1033.72,54.01,15.97,1.59,0.0
20220504:1310,1408054.38,951.96,49.95,16.69,2.0,0.0
20220504:1410,1188589.47,773.34,43.18,16.44,2.34,0.0
20220504:1510,534139.71,337.21,34.83,16.04,2.62,0.0
20220504:1610,406193.49,263.88,25.71,15.39,2.83,0.0
20220504:1710,168226.44,123.72,16.34,14.73,2.69,0.0
20220504:1810,34835.7,34.08,7.15,13.97,2.0,0.0
20220504:1910,0.0,0.0,0.0,12.76,2.14,0.0
20220504:2010,0.0,0.0,0.0,11.95,1.72,0.0
20220504:2110,0.0,0.0,0.0,11.32,1.52,0.0
20220504:2210,0.0,0.0,0.0,10.66,1.45,0.0
20220504:2310,0.0,0.0,0.0,9.97,1.31,0.0
20220505:0010,0.0,0.0,0.0,9.44,0.83,0.0
20220505:0110,0.0,0.0,0.0,9.62,0.55,0.0
20220505:0210,0.0,0.0,0.0,9.51,0.07,0.0
20220505:0310,0.0,0.0,0.0,9.38,0.14,0.0
20220505:0410,0.0,0.0,0.0,9.18,0.48,0.0
20220505:0510,58182.54,50.12,8.76,8.61,0.69,0.0
20220505:0610,154038.39,107.44,18.0,10.09,0.62,0.0
20220505:0710,288790.26,187.15,27.35,11.92,0.62,0.0
20220505:0810,570013.56,357.38,36.41,13.04,0.9,0.0
20220505:0910,989195.46,636.89,44.59,14.1,0.97,0.0
20220505:1010,699067.14,444.46,51.05,15.42,1.1,0.0
20220505:1110,1366320.75,930.12,54.6,15.98,1.38,0.0
20220505:1210,385038.3,249.63,54.29,17.51,1.66,0.0
20220505:1310,167026.8,117.75,50.2,17.85,1.93,0.0
20220505:1410,264982.02,177.09,43.41,18.16,1.86,0.0
20220505:1510,588100.44,376.63,35.04,18.42,1.86,0.0
20220505:1610,264013.08,177.31,25.91,18.33,2.07,0.0
20220505:1710,27476.37,29.21,16.55,16.46,2.34,0.0
20220505:1810,42171.96,39.19,7.36,15.05,2.07,0.0
20220505:1910,0.0,0.0,0.0,15.68,1.66,0.0
20220505:2010,0.0,0.0,0.0,14.2,1.93,0.0
20220505:2110,0.0,0.0,0.0,12.91,2.07,0.0
20220505:2210,0.0,0.0,0.0,11.7,1.93,0.0
20220505:2310,0.0,0.0,0.0,10.71,1.86,0.0
20220506:0010,0.0,0.0,0.0,9.85,1.93,0.0
20220506:0110,0.0,0.0,0.0,9.04,1.86,0.0
20220506:0210,0.0,0.0,0.0,8.43,1.66,0.0
20220506:0310,0.0,0.0,0.0,7.68,1.52,0.0
20220506:0410,0.0,0.0,0.0,7.59,1.24,0.0
20220506:0510,47685.69,41.89,8.99,8.18,0.97,0.0
20220506:0610,151062.36,104.76,18.22,8.8,1.03,0.0
20220506:0710,256077.0,165.79,27.58,9.62,1.17,0.0
20220506:0810,292389.18,187.86,36.65,10.95,1.31,0.0
20220506:0910,597766.77,375.28,44.85,13.03,0.9,0.0
20220506:1010,1406693.25,978.07,51.32,15.54,0.69,0.0
20220506:1110,1480747.95,1053.4,54.88,17.53,0.9,0.0
20220506:1210,1445658.48,1021.22,54.56,18.91,1.17,0.0
20220506:1310,1315543.68,906.77,50.46,19.82,1.38,0.0
20220506:1410,1129184.22,755.84,43.64,20.42,1.59,0.0
20220506:1510,822606.99,537.25,35.25,20.76,1.79,0.0
20220506:1610,486592.44,329.06,26.11,20.53,2.0,0.0
20220506:1710,157314.33,132.01,16.75,20.05,2.07,0.0
20220506:1810,43740.72,40.89,7.57,19.31,1.93,0.0
20220506:1910,0.0,0.0,0.0,17.84,0.83,0.0
20220506:2010,0.0,0.0,0.0,16.54,1.1,0.0
20220506:2110,0.0,0.0,0.0,15.33,1.17,0.0
20220506:2210,0.0,0.0,0.0,13.53,1.59,0.0
20220506:2310,0.0,0.0,0.0,13.14,1.52,0.0
20220507:0010,0.0,0.0,0.0,12.32,1.79,0.0
20220507:0110,0.0,0.0,0.0,11.81,1.79,0.0
20220507:0210,0.0,0.0,0.0,11.41,1.79,0.0
20220507:0310,0.0,0.0,0.0,10.89,1.72,0.0
20220507:0410,0.0,0.0,0.0,10.65,1.66,0.0
20220507:0510,25723.05,27.38,9.22,10.77,1.52,0.0
20220507:0610,218219.13,148.95,18.45,12.09,1.31,0.0
20220507:0710,663239.43,420.88,27.8,13.81,1.31,0.0
20220507:0810,999415.47,647.99,36.88,15.78,1.03,0.0
20220507:0910,1152092.73,772.26,45.09,17.87,0.97,0.0
20220507:1010,1266127.74,865.95,51.58,19.49,1.38,0.0
20220507:1110,1434400.32,1003.18,55.16,20.49,1.86,0.0
20220507:1210,1388883.21,957.54,54.83,21.13,2.34,0.0
20220507:1310,159944.31,115.01,50.7,21.32,2.62,0.0
20220507:1410,91680.18,72.11,43.86,19.93,3.03,0.0
20220507:1510,215150.82,146.96,35.46,18.82,3.38,0.0
20220507:1610,504956.16,336.64,26.31,18.68,3.59,0.0
20220507:1710,149470.53,109.64,16.95,18.34,3.38,0.0
20220507:1810,39126.72,37.48,7.78,17.68,2.97,0.0
20220507:1910,0.0,0.0,0.0,14.87,1.52,0.0
20220507:2010,0.0,0.0,0.0,14.36,1.79,0.0
20220507:2110,0.0,0.0,0.0,13.62,2.34,0.0
20220507:2210,0.0,0.0,0.0,13.09,2.76,0.0
20220507:2310,0.0,0.0,0.0,12.61,3.03,0.0
20220508:0010,0.0,0.0,0.0,12.06,3.17,0.0
20220508:0110,0.0,0.0,0.0,11.5,3.17,0.0
20220508:0210,0.0,0.0,0.0,10.93,3.1,0.0
20220508:0310,0.0,0.0,0.0,10.34,3.17,0.0
20220508:0410,0.0,0.0,0.0,9.61,3.1,0.0
20220508:0510,7913.01,13.69,9.44,9.61,3.1,0.0
20220508:0610,260344.95,174.48,18.66,9.97,3.17,0.0
20220508:0710,615138.48,378.81,28.02,10.41,3.03,0.0
20220508:0810,1107106.23,689.1,37.1,11.72,3.17,0.0
20220508:0910,1358246.25,874.83,45.33,13.52,3.17,0.0
20220508:1010,1498857.9,994.85,51.84,15.31,3.17,0.0
20220508:1110,1564722.75,1057.56,55.43,16.79,3.24,0.0
20220508:1210,1533601.32,1038.61,55.1,17.89,3.24,0.0
