Latitude (decimal degrees):	51.297
Longitude (decimal degrees):	5.105
Elevation (m):	27
Radiation database:	PVGIS-SARAH3


Slope: 39 deg. (optimum)
Azimuth: -5 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	2307.0
System losses (%):	31.0
time,P,G(i),H_sun,T2m,WS10m,Int
20220212:0210,0.0,0.0,0.0,-0.9,1.93,0.0
20220212:0310,0.0,0.0,0.0,-0.69,1.93,0.0
20220212:0410,0.0,0.0,0.0,-0.83,2.07,0.0
20220212:0510,0.0,0.0,0.0,-0.91,2.21,0.0
20220212:0610,0.0,0.0,0.0,-0.73,2.48,0.0
20220212:0710,0.0,0.0,0.0,-1.16,2.48,0.0
20220212:0810,555871.65,345.09,9.03,-0.56,2.48,0.0
20220212:0910,754504.35,464.21,15.98,1.29,2.34,0.0
20220212:1010,1269011.49,797.78,21.24,3.38,2.97,0.0
20220212:1110,1425633.72,907.51,24.33,5.12,3.59,0.0
20220212:1210,1359076.77,862.27,24.9,6.22,4.07,0.0
20220212:1310,1198440.36,755.72,22.88,6.84,4.14,0.0
20220212:1410,952514.16,597.43,18.51,7.05,4.0,0.0
20220212:1510,640469.34,407.81,12.23,6.84,3.59,0.0
20220212:1610,40118.73,40.18,4.55,5.82,3.03,0.0
20220212:1710,0.0,0.0,0.0,4.25,2.97,0.0
20220212:1810,0.0,0.0,0.0,2.99,3.03,0.0
20220212:1910,0.0,0.0,0.0,2.62,3.24,0.0
20220212:2010,0.0,0.0,0.0,2.03,3.59,0.0
20220212:2110,0.0,0.0,0.0,1.58,3.79,0.0
20220212:2210,0.0,0.0,0.0,1.28,3.72,0.0
20220212:2310,0.0,0.0,0.0,1.04,3.66,0.0
20220213:0010,0.0,0.0,0.0,0.8,3.66,0.0
20220213:0110,0.0,0.0,0.0,0.54,3.66,0.0
20220213:0210,0.0,0.0,0.0,0.32,3.59,0.0
20220213:0310,0.0,0.0,0.0,0.15,3.72,0.0
20220213:0410,0.0,0.0,0.0,0.08,3.79,0.0
20220213:0510,0.0,0.0,0.0,0.1,3.79,0.0
20220213:0610,0.0,0.0,0.0,0.19,3.86,0.0
20220213:0710,0.0,0.0,0.0,0.7,3.93,0.0
20220213:0810,263966.94,173.9,9.31,1.63,4.21,0.0
20220213:0910,884619.15,545.69,16.28,3.37,3.52,0.0
20220213:1010,1019578.65,633.68,21.56,5.29,4.14,0.0
20220213:1110,1025738.34,641.38,24.66,7.25,4.9,0.0
20220213:1210,1127177.13,710.78,25.23,8.72,5.17,0.0
20220213:1310,1110336.03,702.14,23.21,9.66,5.24,0.0
20220213:1410,442321.11,286.54,18.82,10.09,4.9,0.0
20220213:1510,317881.53,212.81,12.53,10.1,5.38,0.0
20220213:1610,21570.45,25.98,4.83,9.8,5.45,0.0
20220213:1710,0.0,0.0,0.0,9.45,5.72,0.0
20220213:1810,0.0,0.0,0.0,9.42,6.0,0.0
20220213:1910,0.0,0.0,0.0,8.44,6.0,0.0
20220213:2010,0.0,0.0,0.0,8.71,6.14,0.0
20220213:2110,0.0,0.0,0.0,9.21,6.28,0.0
20220213:2210,0.0,0.0,0.0,9.66,6.34,0.0
20220213:2310,0.0,0.0,0.0,10.02,6.41,0.0
20220214:0010,0.0,0.0,0.0,10.21,6.55,0.0
20220214:0110,0.0,0.0,0.0,10.33,6.76,0.0
20220214:0210,0.0,0.0,0.0,10.3,6.83,0.0
20220214:0310,0.0,0.0,0.0,10.08,6.97,0.0
20220214:0410,0.0,0.0,0.0,9.95,7.03,0.0
20220214:0510,0.0,0.0,0.0,9.81,6.9,0.0
20220214:0610,0.0,0.0,0.0,9.6,6.76,0.0
20220214:0710,0.0,0.0,0.0,10.07,6.28,0.0
20220214:0810,361506.9,238.62,9.6,9.72,5.45,0.0
20220214:0910,613938.84,388.68,16.59,9.33,4.9,0.0
20220214:1010,846692.07,532.6,21.88,9.43,5.1,0.0
20220214:1110,281615.49,190.35,25.0,9.97,6.07,0.0
20220214:1210,149239.83,110.28,25.57,10.55,6.0,0.0
20220214:1310,295157.58,198.93,23.54,10.77,6.14,0.0
20220214:1410,242465.7,166.75,19.14,10.45,5.66,0.0
20220214:1510,570013.56,367.73,12.82,10.07,4.69,0.0
20220214:1610,76638.54,67.16,5.11,9.51,4.14,0.0
20220214:1710,0.0,0.0,0.0,8.59,3.86,0.0
20220214:1810,0.0,0.0,0.0,7.78,3.93,0.0
20220214:1910,0.0,0.0,0.0,7.4,4.07,0.0
20220214:2010,0.0,0.0,0.0,6.71,3.93,0.0
20220214:2110,0.0,0.0,0.0,6.11,3.72,0.0
20220214:2210,0.0,0.0,0.0,5.68,3.38,0.0
20220214:2310,0.0,0.0,0.0,5.39,3.17,0.0
20220215:0010,0.0,0.0,0.0,5.3,2.9,0.0
20220215:0110,0.0,0.0,0.0,5.24,2.83,0.0
20220215:0210,0.0,0.0,0.0,4.96,2.69,0.0
20220215:0310,0.0,0.0,0.0,4.84,2.69,0.0
20220215:0410,0.0,0.0,0.0,4.91,2.9,0.0
20220215:0510,0.0,0.0,0.0,5.26,3.24,0.0
20220215:0610,0.0,0.0,0.0,5.43,3.45,0.0
20220215:0710,0.0,1.82,1.7,3.61,3.24,0.0
20220215:0810,248348.55,166.52,9.89,3.92,3.17,0.0
20220215:0910,192196.17,133.17,16.9,4.87,4.83,0.0
20220215:1010,1180422.69,734.58,22.21,5.71,4.97,0.0
20220215:1110,1350217.89,848.84,25.34,6.95,5.52,0.0
20220215:1210,1241050.65,779.03,25.91,8.34,6.21,0.0
20220215:1310,701997.03,441.07,23.87,9.21,6.34,0.0
20220215:1410,475242.0,304.78,19.45,9.61,6.34,0.0
20220215:1510,168780.12,121.67,13.12,9.61,5.93,0.0
20220215:1610,13542.09,19.14,5.39,8.92,6.07,0.0
20220215:1710,0.0,0.0,0.0,8.29,6.28,0.0
20220215:1810,0.0,0.0,0.0,7.87,6.76,0.0
20220215:1910,0.0,0.0,0.0,7.77,6.83,0.0
20220215:2010,0.0,0.0,0.0,7.77,6.69,0.0
20220215:2110,0.0,0.0,0.0,7.86,6.55,0.0
20220215:2210,0.0,0.0,0.0,8.0,6.48,0.0
20220215:2310,0.0,0.0,0.0,8.07,6.14,0.0
20220216:0010,0.0,0.0,0.0,8.06,5.79,0.0
20220216:0110,0.0,0.0,0.0,8.14,5.52,0.0
20220216:0210,0.0,0.0,0.0,8.33,5.45,0.0
20220216:0310,0.0,0.0,0.0,8.59,5.59,0.0
20220216:0410,0.0,0.0,0.0,8.82,5.79,0.0
20220216:0510,0.0,0.0,0.0,8.92,6.07,0.0
20220216:0610,0.0,0.0,0.0,8.97,6.21,0.0
20220216:0710,0.0,0.91,1.98,9.51,6.9,0.0
20220216:0810,84736.11,69.06,10.19,10.0,6.69,0.0
20220216:0910,65195.82,56.51,17.21,10.68,6.48,0.0
20220216:1010,42333.45,41.01,22.54,11.31,6.21,0.0
20220216:1110,92464.56,74.73,25.68,11.87,6.21,0.0
20220216:1210,39541.98,39.19,26.26,12.46,6.69,0.0
20220216:1310,74054.7,62.89,24.2,12.76,7.03,0.0
20220216:1410,33128.52,34.63,19.77,12.95,6.83,0.0
20220216:1510,19886.34,24.61,13.42,13.16,7.17,0.0
20220216:1610,1891.74,8.2,5.67,13.02,7.1,0.0
20220216:1710,0.0,0.0,0.0,12.77,7.52,0.0
20220216:1810,0.0,0.0,0.0,12.67,7.79,0.0
20220216:1910,0.0,0.0,0.0,12.27,8.69,0.0
20220216:2010,0.0,0.0,0.0,12.2,9.03,0.0
20220216:2110,0.0,0.0,0.0,12.3,9.24,0.0
20220216:2210,0.0,0.0,0.0,12.66,9.52,0.0
20220216:2310,0.0,0.0,0.0,12.48,10.0,0.0
20220217:0010,0.0,0.0,0.0,12.16,9.72,0.0
20220217:0110,0.0,0.0,0.0,11.47,9.59,0.0
20220217:0210,0.0,0.0,0.0,10.47,9.38,0.0
20220217:0310,0.0,0.0,0.0,9.79,8.97,0.0
20220217:0410,0.0,0.0,0.0,9.67,8.76,0.0
20220217:0510,0.0,0.0,0.0,9.24,8.41,0.0
20220217:0610,0.0,0.0,0.0,8.92,8.07,0.0
20220217:0710,0.0,1.82,2.27,8.59,8.07,0.0
20220217:0810,531855.78,338.83,10.49,8.43,7.59,0.0
20220217:0910,993394.2,619.56,17.53,8.87,6.76,0.0
20220217:1010,619729.41,389.78,22.88,9.39,8.07,0.0
20220217:1110,826874.94,517.12,26.03,9.81,7.86,0.0
20220217:1210,979667.55,612.29,26.61,10.01,8.07,0.0
20220217:1310,643791.42,406.04,24.54,10.12,7.93,0.0
20220217:1410,614561.73,388.2,20.09,10.03,7.72,0.0
20220217:1510,459600.54,297.5,13.72,9.67,6.83,0.0
20220217:1610,132006.54,104.21,5.95,9.2,5.52,0.0
20220217:1710,0.0,0.0,0.0,8.59,4.83,0.0
20220217:1810,0.0,0.0,0.0,8.62,5.31,0.0
20220217:1910,0.0,0.0,0.0,6.77,4.28,0.0
20220217:2010,0.0,0.0,0.0,6.39,4.21,0.0
20220217:2110,0.0,0.0,0.0,6.81,4.14,0.0
20220217:2210,0.0,0.0,0.0,6.78,3.79,0.0
20220217:2310,0.0,0.0,0.0,6.52,3.93,0.0
20220218:0010,0.0,0.0,0.0,6.38,4.14,0.0
20220218:0110,0.0,0.0,0.0,6.44,3.93,0.0
20220218:0210,0.0,0.0,0.0,6.48,3.52,0.0
20220218:0310,0.0,0.0,0.0,6.55,3.1,0.0
20220218:0410,0.0,0.0,0.0,6.52,3.17,0.0
20220218:0510,0.0,0.0,0.0,6.56,3.93,0.0
20220218:0610,0.0,0.0,0.0,7.13,4.83,0.0
20220218:0710,0.0,1.82,2.56,8.56,6.0,0.0
20220218:0810,20278.53,24.61,10.8,9.68,6.34,0.0
20220218:0910,49069.89,45.57,17.86,10.55,6.76,0.0
20220218:1010,27291.81,30.08,23.22,10.94,7.38,0.0
20220218:1110,63580.92,55.59,26.38,11.5,8.07,0.0
20220218:1210,52738.02,48.3,26.96,11.88,8.55,0.0
20220218:1310,65011.26,56.51,24.88,11.37,9.45,0.0
20220218:1410,96271.11,76.56,20.41,10.06,9.59,0.0
20220218:1510,174847.53,125.06,14.02,9.61,11.03,0.0
20220218:1610,34997.19,36.07,6.23,9.82,12.28,0.0
20220218:1710,0.0,0.0,0.0,8.92,11.66,0.0
20220218:1810,0.0,0.0,0.0,7.54,10.76,0.0
20220218:1910,0.0,0.0,0.0,7.54,10.0,0.0
20220218:2010,0.0,0.0,0.0,7.54,9.24,0.0
20220218:2110,0.0,0.0,0.0,7.13,9.24,0.0
20220218:2210,0.0,0.0,0.0,6.57,9.1,0.0
20220218:2310,0.0,0.0,0.0,6.11,8.9,0.0
20220219:0010,0.0,0.0,0.0,5.62,8.34,0.0
20220219:0110,0.0,0.0,0.0,5.21,7.52,0.0
20220219:0210,0.0,0.0,0.0,4.87,6.9,0.0
20220219:0310,0.0,0.0,0.0,4.67,6.55,0.0
20220219:0410,0.0,0.0,0.0,4.37,6.14,0.0
20220219:0510,0.0,0.0,0.0,4.05,5.66,0.0
20220219:0610,0.0,0.0,0.0,3.78,5.45,0.0
20220219:0710,1314.99,7.29,2.85,3.56,5.45,0.0
20220219:0810,652673.37,406.49,11.11,3.94,5.17,0.0
20220219:0910,1022347.05,631.35,18.18,4.72,4.83,0.0
20220219:1010,1216135.05,750.09,23.56,5.72,6.9,0.0
20220219:1110,1093564.14,677.07,26.73,6.47,6.55,0.0
20220219:1210,569990.49,358.24,27.31,7.29,7.24,0.0
20220219:1310,190811.97,134.45,25.22,7.93,6.48,0.0
20220219:1410,150624.03,109.9,20.73,7.87,5.66,0.0
20220219:1510,77307.57,63.8,14.32,7.77,6.07,0.0
20220219:1610,22954.65,26.43,6.52,7.22,6.0,0.0
20220219:1710,0.0,0.0,0.0,6.61,6.55,0.0
20220219:1810,0.0,0.0,0.0,5.87,7.38,0.0
20220219:1910,0.0,0.0,0.0,4.76,8.07,0.0
20220219:2010,0.0,0.0,0.0,4.89,7.79,0.0
20220219:2110,0.0,0.0,0.0,5.41,6.55,0.0
20220219:2210,0.0,0.0,0.0,6.57,6.62,0.0
20220219:2310,0.0,0.0,0.0,6.99,6.62,0.0
20220220:0010,0.0,0.0,0.0,6.39,6.07,0.0
20220220:0110,0.0,0.0,0.0,5.82,5.45,0.0
20220220:0210,0.0,0.0,0.0,5.27,4.55,0.0
20220220:0310,0.0,0.0,0.0,5.05,3.72,0.0
20220220:0410,0.0,0.0,0.0,4.89,3.17,0.0
20220220:0510,0.0,0.0,0.0,5.55,3.93,0.0
20220220:0610,0.0,0.0,0.0,6.88,5.79,0.0
20220220:0710,0.0,2.73,3.15,7.83,7.31,0.0
20220220:0810,41687.49,40.1,11.42,8.37,7.17,0.0
20220220:0910,116895.69,89.2,18.51,8.77,7.03,0.0
20220220:1010,85105.23,69.27,23.91,9.48,7.31,0.0
20220220:1110,97701.45,77.47,27.09,9.88,7.59,0.0
20220220:1210,94725.42,75.65,27.67,10.19,8.0,0.0
20220220:1310,93318.15,74.73,25.57,10.12,7.72,0.0
20220220:1410,161974.47,117.69,21.06,10.01,7.79,0.0
20220220:1510,33659.13,34.63,14.63,10.05,7.86,0.0
20220220:1610,76269.42,65.48,6.8,9.9,8.14,0.0
20220220:1710,0.0,0.0,0.0,9.73,8.21,0.0
20220220:1810,0.0,0.0,0.0,9.69,8.55,0.0
20220220:1910,0.0,0.0,0.0,9.8,9.17,0.0
20220220:2010,0.0,0.0,0.0,10.09,9.45,0.0
20220220:2110,0.0,0.0,0.0,10.14,10.07,0.0
20220220:2210,0.0,0.0,0.0,10.18,10.83,0.0
20220220:2310,0.0,0.0,0.0,7.81,8.48,0.0
20220221:0010,0.0,0.0,0.0,6.46,8.62,0.0
20220221:0110,0.0,0.0,0.0,5.66,7.59,0.0
20220221:0210,0.0,0.0,0.0,4.85,7.31,0.0
20220221:0310,0.0,0.0,0.0,4.11,7.24,0.0
20220221:0410,0.0,0.0,0.0,3.64,6.97,0.0
20220221:0510,0.0,0.0,0.0,3.84,6.34,0.0
20220221:0610,0.0,0.0,0.0,4.03,6.41,0.0
20220221:0710,15018.57,20.45,3.46,3.98,6.55,0.0
20220221:0810,149632.02,107.38,11.74,4.35,7.1,0.0
20220221:0910,23208.42,26.43,18.85,5.27,6.62,0.0
20220221:1010,55737.12,49.22,24.26,5.86,8.41,0.0
20220221:1110,118879.71,89.32,27.45,5.56,8.55,0.0
20220221:1210,61112.43,52.86,28.03,6.33,8.62,0.0
20220221:1310,90572.82,72.0,25.91,6.79,8.41,0.0
20220221:1410,98901.09,77.47,21.38,7.51,8.83,0.0
20220221:1510,127877.01,95.64,14.93,7.76,7.66,0.0
20220221:1610,90872.73,74.72,7.08,7.71,6.48,0.0
20220221:1710,0.0,0.0,0.0,7.23,5.31,0.0
20220221:1810,0.0,0.0,0.0,6.81,4.97,0.0
20220221:1910,0.0,0.0,0.0,6.95,5.52,0.0
20220221:2010,0.0,0.0,0.0,6.97,5.59,0.0
20220221:2110,0.0,0.0,0.0,6.81,5.1,0.0
20220221:2210,0.0,0.0,0.0,6.54,4.62,0.0
20220221:2310,0.0,0.0,0.0,6.06,4.41,0.0
20220222:0010,0.0,0.0,0.0,5.68,4.34,0.0
20220222:0110,0.0,0.0,0.0,5.21,4.07,0.0
20220222:0210,0.0,0.0,0.0,4.74,3.59,0.0
20220222:0310,0.0,0.0,0.0,4.07,3.1,0.0
20220222:0410,0.0,0.0,0.0,3.37,2.76,0.0
20220222:0510,0.0,0.0,0.0,2.83,2.55,0.0
20220222:0610,0.0,0.0,0.0,2.57,2.69,0.0
20220222:0710,8582.04,14.58,3.76,3.2,3.17,0.0
20220222:0810,355162.65,229.96,12.06,4.35,3.59,0.0
20220222:0910,212520.84,146.06,19.19,5.57,3.72,0.0
20220222:1010,324156.57,213.27,24.62,6.68,4.48,0.0
20220222:1110,70363.5,59.24,27.81,7.51,5.24,0.0
20220222:1210,108659.7,83.85,28.39,7.84,5.24,0.0
20220222:1310,138558.42,102.99,26.26,9.09,6.07,0.0
20220222:1410,72301.38,61.06,21.71,9.83,4.76,0.0
20220222:1510,162066.75,118.04,15.23,10.52,5.86,0.0
20220222:1610,21339.75,25.52,7.37,10.58,6.28,0.0
20220222:1710,0.0,0.0,0.0,10.01,6.76,0.0
20220222:1810,0.0,0.0,0.0,9.57,6.41,0.0
20220222:1910,0.0,0.0,0.0,9.37,5.72,0.0
20220222:2010,0.0,0.0,0.0,8.62,4.21,0.0
20220222:2110,0.0,0.0,0.0,7.62,3.38,0.0
20220222:2210,0.0,0.0,0.0,6.88,3.52,0.0
20220222:2310,0.0,0.0,0.0,6.25,3.66,0.0
20220223:0010,0.0,0.0,0.0,5.49,3.17,0.0
20220223:0110,0.0,0.0,0.0,4.63,2.69,0.0
20220223:0210,0.0,0.0,0.0,3.88,2.62,0.0
20220223:0310,0.0,0.0,0.0,3.39,2.62,0.0
20220223:0410,0.0,0.0,0.0,2.93,2.48,0.0
20220223:0510,0.0,0.0,0.0,2.47,2.34,0.0
20220223:0610,0.0,0.0,0.0,1.93,2.28,0.0
20220223:0710,34835.7,35.53,4.08,1.49,2.28,0.0
20220223:0810,669560.61,419.72,12.39,2.83,2.21,0.0
20220223:0910,1089642.24,687.64,19.53,5.38,2.69,0.0
20220223:1010,1323502.83,849.82,24.97,7.54,3.31,0.0
20220223:1110,1463906.85,952.27,28.18,9.28,3.86,0.0
20220223:1210,1439060.46,931.38,28.75,10.47,4.83,0.0
20220223:1310,1302001.59,838.5,26.61,10.98,4.76,0.0
20220223:1410,1065118.83,680.0,22.04,11.13,4.76,0.0
20220223:1510,431985.75,283.49,15.54,11.02,4.69,0.0
20220223:1610,286783.17,207.98,7.66,10.51,3.59,0.0
20220223:1710,0.0,0.0,0.0,9.47,3.24,0.0
20220223:1810,0.0,0.0,0.0,8.84,3.31,0.0
20220223:1910,0.0,0.0,0.0,8.62,3.52,0.0
20220223:2010,0.0,0.0,0.0,8.3,3.59,0.0
20220223:2110,0.0,0.0,0.0,8.07,3.72,0.0
20220223:2210,0.0,0.0,0.0,7.85,3.79,0.0
20220223:2310,0.0,0.0,0.0,7.43,3.86,0.0
20220224:0010,0.0,0.0,0.0,7.13,3.79,0.0
20220224:0110,0.0,0.0,0.0,7.04,3.79,0.0
20220224:0210,0.0,0.0,0.0,6.87,3.86,0.0
20220224:0310,0.0,0.0,0.0,6.78,3.93,0.0
20220224:0410,0.0,0.0,0.0,6.72,3.93,0.0
20220224:0510,0.0,0.0,0.0,6.54,3.86,0.0
20220224:0610,0.0,0.0,0.0,6.38,3.93,0.0
20220224:0710,3691.2,10.03,4.39,6.23,3.72,0.0
20220224:0810,174247.71,123.71,12.72,6.89,4.07,0.0
20220224:0910,500734.35,319.46,19.88,7.56,3.52,0.0
20220224:1010,994340.07,624.72,25.34,8.67,5.17,0.0
20220224:1110,1411168.83,896.86,28.55,9.84,6.62,0.0
20220224:1210,1229515.65,774.81,29.12,10.58,7.86,0.0
20220224:1310,89073.27,72.0,26.96,10.15,7.93,0.0
20220224:1410,95786.64,75.65,22.37,7.95,8.21,0.0
20220224:1510,81044.91,65.62,15.85,5.43,6.07,0.0
20220224:1610,294419.34,207.09,7.94,4.83,4.9,0.0
20220224:1710,0.0,0.0,0.0,4.65,4.97,0.0
20220224:1810,0.0,0.0,0.0,3.85,5.52,0.0
20220224:1910,0.0,0.0,0.0,4.05,4.55,0.0
20220224:2010,0.0,0.0,0.0,3.87,4.34,0.0
20220224:2110,0.0,0.0,0.0,3.47,4.41,0.0
20220224:2210,0.0,0.0,0.0,2.92,4.41,0.0
20220224:2310,0.0,0.0,0.0,2.53,4.41,0.0
20220225:0010,0.0,0.0,0.0,2.24,4.28,0.0
20220225:0110,0.0,0.0,0.0,1.92,4.21,0.0
20220225:0210,0.0,0.0,0.0,1.86,4.48,0.0
20220225:0310,0.0,0.0,0.0,1.91,4.62,0.0
20220225:0410,0.0,0.0,0.0,1.89,4.62,0.0
20220225:0510,0.0,0.0,0.0,2.03,4.76,0.0
20220225:0610,0.0,0.0,0.0,2.21,4.9,0.0
20220225:0710,4706.28,10.94,4.71,2.62,5.03,0.0
20220225:0810,474480.69,298.98,13.05,3.5,4.69,0.0
20220225:0910,136320.63,99.97,20.22,4.97,4.41,0.0
20220225:1010,190627.41,133.54,25.7,6.36,5.86,0.0
20220225:1110,207837.63,144.38,28.92,7.02,5.59,0.0
20220225:1210,97401.54,76.56,29.49,7.32,5.79,0.0
20220225:1310,1323456.69,833.56,27.32,7.64,5.66,0.0
20220225:1410,342266.52,224.2,22.7,7.19,5.03,0.0
20220225:1510,504910.02,322.58,16.15,7.05,4.69,0.0
20220225:1610,273979.32,194.49,8.23,6.06,4.48,0.0
20220225:1710,0.0,0.0,0.0,5.4,3.38,0.0
20220225:1810,0.0,0.0,0.0,4.57,2.76,0.0
20220225:1910,0.0,0.0,0.0,3.03,2.48,0.0
20220225:2010,0.0,0.0,0.0,2.31,2.28,0.0
20220225:2110,0.0,0.0,0.0,1.48,2.07,0.0
20220225:2210,0.0,0.0,0.0,0.79,2.14,0.0
20220225:2310,0.0,0.0,0.0,0.33,2.0,0.0
20220226:0010,0.0,0.0,0.0,-0.04,1.86,0.0
20220226:0110,0.0,0.0,0.0,-0.76,1.79,0.0
20220226:0210,0.0,0.0,0.0,-1.42,1.59,0.0
20220226:0310,0.0,0.0,0.0,-1.92,1.59,0.0
20220226:0410,0.0,0.0,0.0,-1.72,1.45,0.0
20220226:0510,0.0,0.0,0.0,-1.98,1.45,0.0
20220226:0610,0.0,0.0,0.0,-2.09,1.31,0.0
20220226:0710,54168.36,48.29,5.03,-2.18,0.83,0.0
20220226:0810,680334.3,424.27,13.39,-0.95,0.55,0.0
20220226:0910,1057090.47,671.26,20.58,2.51,0.9,0.0
20220226:1010,547797.15,347.6,26.07,4.8,1.59,0.0
20220226:1110,1118041.41,713.99,29.3,5.96,2.21,0.0
20220226:1210,547751.01,349.21,29.86,6.51,2.55,0.0
20220226:1310,972977.25,617.58,27.67,7.02,2.62,0.0
20220226:1410,1090495.83,695.76,23.03,7.12,2.55,0.0
20220226:1510,784541.49,501.26,16.46,7.11,2.48,0.0
20220226:1610,335853.06,237.03,8.51,6.65,2.14,0.0
20220226:1710,0.0,0.0,0.0,5.36,2.14,0.0
20220226:1810,0.0,0.0,0.0,3.87,2.48,0.0
20220226:1910,0.0,0.0,0.0,3.43,2.69,0.0
20220226:2010,0.0,0.0,0.0,2.82,2.83,0.0
20220226:2110,0.0,0.0,0.0,2.29,2.76,0.0
20220226:2210,0.0,0.0,0.0,1.7,2.69,0.0
20220226:2310,0.0,0.0,0.0,1.15,2.55,0.0
20220227:0010,0.0,0.0,0.0,0.57,2.48,0.0
20220227:0110,0.0,0.0,0.0,0.07,2.48,0.0
20220227:0210,0.0,0.0,0.0,-0.32,2.48,0.0
20220227:0310,0.0,0.0,0.0,-0.54,2.62,0.0
20220227:0410,0.0,0.0,0.0,-0.58,2.69,0.0
20220227:0510,0.0,0.0,0.0,-0.58,2.76,0.0
20220227:0610,0.0,0.0,0.0,-0.59,2.76,0.0
20220227:0710,245326.38,172.08,5.36,-0.43,2.9,0.0
20220227:0810,768623.19,475.96,13.72,1.03,2.62,0.0
20220227:0910,1165242.63,728.1,20.93,3.38,3.1,0.0
20220227:1010,1390728.81,885.05,26.44,5.3,3.52,0.0
20220227:1110,1531294.32,988.77,29.67,7.0,3.93,0.0
20220227:1210,1460746.26,944.17,30.23,8.36,4.07,0.0
20220227:1310,1393520.28,900.35,28.03,9.29,4.07,0.0
20220227:1410,1150870.02,735.97,23.36,9.76,4.07,0.0
20220227:1510,798568.05,512.52,16.77,9.77,3.79,0.0
20220227:1610,323510.61,230.04,8.8,8.98,3.1,0.0
20220227:1710,0.0,0.0,0.0,7.26,3.1,0.0
20220227:1810,0.0,0.0,0.0,5.67,3.17,0.0
20220227:1910,0.0,0.0,0.0,5.36,3.24,0.0
20220227:2010,0.0,0.0,0.0,4.42,3.17,0.0
20220227:2110,0.0,0.0,0.0,3.64,3.1,0.0
20220227:2210,0.0,0.0,0.0,2.89,2.83,0.0
20220227:2310,0.0,0.0,0.0,1.91,2.48,0.0
20220228:0010,0.0,0.0,0.0,0.81,2.28,0.0
20220228:0110,0.0,0.0,0.0,-0.42,2.14,0.0
20220228:0210,0.0,0.0,0.0,-1.51,2.0,0.0
20220228:0310,0.0,0.0,0.0,-2.16,2.0,0.0
20220228:0410,0.0,0.0,0.0,-2.56,2.14,0.0
20220228:0510,0.0,0.0,0.0,-2.82,2.14,0.0
20220228:0610,0.0,0.0,0.0,-3.0,2.07,0.0
20220228:0710,269203.83,185.28,5.69,-2.59,2.28,0.0
20220228:0810,763617.0,473.03,14.07,-0.1,1.79,0.0
20220228:0910,1171633.02,741.35,21.29,3.53,2.07,0.0
20220228:1010,1373126.4,886.13,26.81,5.48,2.41,0.0
20220228:1110,1471543.02,968.27,30.05,7.22,2.34,0.0
20220228:1210,1396057.98,925.95,30.61,8.54,1.93,0.0
20220228:1310,1357323.45,899.7,28.39,9.5,2.0,0.0
20220228:1410,1133867.43,737.49,23.7,10.09,2.41,0.0
20220228:1510,788278.83,510.83,17.07,10.31,2.62,0.0
20220228:1610,334030.53,238.25,9.09,9.75,2.28,0.0
20220228:1710,0.0,0.0,0.0,7.99,2.41,0.0
20220228:1810,0.0,0.0,0.0,6.19,2.48,0.0
20220228:1910,0.0,0.0,0.0,5.22,2.48,0.0
20220228:2010,0.0,0.0,0.0,3.87,2.55,0.0
20220228:2110,0.0,0.0,0.0,2.88,2.69,0.0
20220228:2210,0.0,0.0,0.0,2.18,2.76,0.0
20220228:2310,0.0,0.0,0.0,1.45,2.55,0.0
20220301:0010,0.0,0.0,0.0,0.58,2.41,0.0
20220301:0110,0.0,0.0,0.0,-0.08,2.41,0.0
20220301:0210,0.0,0.0,0.0,-0.52,2.28,0.0
20220301:0310,0.0,0.0,0.0,-0.22,2.28,0.0
20220301:0410,0.0,0.0,0.0,-0.03,2.14,0.0
20220301:0510,0.0,0.0,0.0,-0.16,1.86,0.0
20220301:0610,0.0,0.0,0.0,0.01,1.72,0.0
20220301:0710,6713.37,12.76,6.02,0.24,1.93,0.0
20220301:0810,242719.47,162.25,14.41,1.7,1.38,0.0
20220301:0910,151869.81,109.88,21.65,4.99,1.45,0.0
20220301:1010,290682.0,194.97,27.18,6.52,1.45,0.0
20220301:1110,471297.03,305.85,30.44,7.38,1.31,0.0
20220301:1210,216604.23,151.55,30.98,8.07,0.9,0.0
20220301:1310,452425.77,297.05,28.74,8.61,0.55,0.0
20220301:1410,120333.12,92.05,24.03,8.94,0.55,0.0
20220301:1510,145802.4,108.06,17.38,9.0,0.55,0.0
20220301:1610,69532.98,59.77,9.37,8.67,0.69,0.0
20220301:1710,0.0,0.0,0.0,7.88,1.38,0.0
20220301:1810,0.0,0.0,0.0,6.8,1.59,0.0
20220301:1910,0.0,0.0,0.0,5.63,2.0,0.0
20220301:2010,0.0,0.0,0.0,5.21,1.72,0.0
20220301:2110,0.0,0.0,0.0,4.71,1.72,0.0
20220301:2210,0.0,0.0,0.0,4.49,1.66,0.0
20220301:2310,0.0,0.0,0.0,3.95,1.45,0.0
20220302:0010,0.0,0.0,0.0,3.33,1.31,0.0
20220302:0110,0.0,0.0,0.0,2.95,1.17,0.0
20220302:0210,0.0,0.0,0.0,2.41,1.24,0.0
20220302:0310,0.0,0.0,0.0,2.18,1.59,0.0
20220302:0410,0.0,0.0,0.0,2.03,1.59,0.0
20220302:0510,0.0,0.0,0.0,1.91,1.66,0.0
20220302:0610,0.0,0.0,0.0,1.72,1.59,0.0
20220302:0710,68679.39,58.32,6.35,2.26,2.07,0.0
